post_id,platform,author,text,sentiment,created_at
972,TikTok,user311,"Pésima experiencia con @cienciaHoy, no lo recomiendo y gracias a @gamerMax #promo",negative,2024-05-21 13:35:00
973,Instagram,user387,"Muy decepcionado con @cineFan, cero seriedad #promo https://t.co/demo",negative,2024-06-11 16:27:00
974,YouTube,user21,"Recomiendo a @brandZ, contenido de calidad y muy útil #promo",positive,2024-05-22 08:46:00
975,YouTube,user390,"Buenísimo el video de @noticiasTech, 10/10 #promo https://t.co/demo",positive,2024-07-21 16:01:00
976,Instagram,user201,Nuevo post de @brandX sobre tendencias https://t.co/demo,neutral,2024-06-11 13:48:00
977,YouTube,user426,Probando el filtro de @ofertasHoy,neutral,2024-04-21 13:57:00
978,Twitter,user40,"Gracias @devTips por el apoyo, quedé feliz con todo y gracias a @cineFan",positive,2024-04-07 11:53:00
979,YouTube,user522,"No funciona lo que vende @ofertasHoy, una estafa y gracias a @cineFan",negative,2024-04-22 08:16:00
980,Twitter,user490,Leyendo comentarios de @ofertasHoy #promo,neutral,2024-05-24 05:02:00
981,YouTube,user268,Actualización de @creatorLuis disponible y gracias a @fotografia,neutral,2024-04-10 00:25:00
982,Twitter,user120,"Ojo con @viajesPro, publicidad engañosa https://t.co/demo",negative,2024-05-25 06:26:00
983,Instagram,user434,Leyendo comentarios de @canalZ y gracias a @devTips https://t.co/demo,neutral,2024-05-20 10:30:00
984,Twitter,user422,"Recomiendo a @devTips, contenido de calidad y muy útil #promo https://t.co/demo",positive,2024-03-25 13:35:00
985,Twitter,user316,Nuevo post de @gamerMax sobre tendencias y gracias a @saludPlus #promo,neutral,2024-06-10 09:50:00
986,Instagram,user442,"Qué gran atención de @creatorMia, todo rápido y claro y gracias a @foodLover #promo",positive,2024-05-10 15:22:00
987,Instagram,user581,"Qué gran atención de @brandY, todo rápido y claro y gracias a @equipoY #promo",positive,2024-07-17 13:57:00
988,Twitter,user452,Nuevo post de @creatorMia sobre tendencias y gracias a @cineFan #promo https://t.co/demo,neutral,2024-04-25 01:00:00
989,Instagram,user600,"Malo el soporte de @modaTrends, aún espero respuesta y gracias a @canalZ https://t.co/demo",negative,2024-04-15 19:52:00
990,Twitter,user43,"Buenísimo el video de @brandX, 10/10",positive,2024-03-21 16:35:00
991,TikTok,user485,El envío de @reviewGuru fue lentísimo y llegó mal #promo https://t.co/demo,negative,2024-03-21 08:10:00
992,YouTube,user370,"Recomiendo a @brandY, contenido de calidad y muy útil https://t.co/demo",positive,2024-06-04 23:50:00
993,Instagram,user412,"La promo de @creatorAna está genial, ahorré bastante y gracias a @saludPlus https://t.co/demo",positive,2024-07-11 15:25:00
994,YouTube,user487,"No funciona lo que vende @brandX, una estafa https://t.co/demo",negative,2024-04-22 12:17:00
995,TikTok,user47,"Muy decepcionado con @equipoY, cero seriedad",negative,2024-04-19 11:53:00
996,YouTube,user439,Nuevo post de @hogarIdeas sobre tendencias #promo https://t.co/demo,neutral,2024-04-28 04:53:00
997,Twitter,user533,"Recomiendo a @brandZ, contenido de calidad y muy útil",positive,2024-06-13 15:56:00
998,YouTube,user173,Leyendo comentarios de @gamerMax #promo https://t.co/demo,neutral,2024-03-25 22:31:00
999,Twitter,user92,Increíble servicio de @hogarIdeas! Me encantó la experiencia y gracias a @reviewGuru,positive,2024-05-05 07:31:00
1000,YouTube,user264,Nuevo post de @modaTrends sobre tendencias,neutral,2024-06-05 16:47:00
1001,TikTok,user93,Comparando precios con @devTips y gracias a @reviewGuru #promo,neutral,2024-05-15 13:01:00
1002,YouTube,user576,Actualización de @equipoY disponible y gracias a @brandZ #promo https://t.co/demo,neutral,2024-02-11 20:12:00
1003,Twitter,user193,El envío de @creatorLuis fue lentísimo y llegó mal https://t.co/demo,negative,2024-05-23 02:06:00
1004,Instagram,user549,Actualización de @cineFan disponible,neutral,2024-05-16 04:18:00
1005,Instagram,user533,"La promo de @brandX está genial, ahorré bastante #promo",positive,2024-06-24 10:07:00
1006,YouTube,user225,"Muy decepcionado con @creatorLuis, cero seriedad y gracias a @hogarIdeas",negative,2024-07-06 01:10:00
1007,TikTok,user328,"Malo el soporte de @hogarIdeas, aún espero respuesta y gracias a @saludPlus",negative,2024-06-21 07:21:00
1008,TikTok,user507,"Malo el soporte de @viajesPro, aún espero respuesta #promo",negative,2024-04-28 07:11:00
1009,Twitter,user231,Probando el filtro de @creatorMia #promo,neutral,2024-03-06 05:26:00
1010,YouTube,user23,"Buenísimo el video de @modaTrends, 10/10 https://t.co/demo",positive,2024-08-05 18:01:00
1011,TikTok,user290,"No funciona lo que vende @soporteX, una estafa #promo https://t.co/demo",negative,2024-04-19 19:48:00
1012,TikTok,user56,"Muy decepcionado con @creatorMia, cero seriedad y gracias a @saludPlus #promo",negative,2024-04-27 07:09:00
1013,Instagram,user224,El envío de @brandX fue lentísimo y llegó mal,negative,2024-07-10 05:02:00
1014,YouTube,user386,"Malo el soporte de @creatorMia, aún espero respuesta y gracias a @foodLover #promo https://t.co/demo",negative,2024-03-31 17:35:00
1015,YouTube,user347,Leyendo comentarios de @cienciaHoy #promo https://t.co/demo,neutral,2024-03-14 16:40:00
1016,Instagram,user310,"No funciona lo que vende @viajesPro, una estafa https://t.co/demo",negative,2024-04-10 15:49:00
1017,TikTok,user392,El envío de @musicBeat fue lentísimo y llegó mal y gracias a @creatorAna #promo,negative,2024-04-02 22:49:00
1018,Instagram,user522,"La promo de @devTips está genial, ahorré bastante https://t.co/demo",positive,2024-03-12 20:14:00
1019,YouTube,user186,"No funciona lo que vende @cienciaHoy, una estafa https://t.co/demo",negative,2024-04-22 02:10:00
1020,Instagram,user551,Increíble servicio de @hogarIdeas! Me encantó la experiencia,positive,2024-04-29 18:05:00
1021,Twitter,user501,"Muy decepcionado con @devTips, cero seriedad https://t.co/demo",negative,2024-03-10 07:04:00
1022,Instagram,user121,Viendo el directo de @hogarIdeas ahora y gracias a @musicBeat https://t.co/demo,neutral,2024-04-14 04:23:00
1023,Instagram,user589,"Muy decepcionado con @brandZ, cero seriedad y gracias a @brandY #promo https://t.co/demo",negative,2024-03-31 10:11:00
1024,Instagram,user373,Increíble servicio de @modaTrends! Me encantó la experiencia y gracias a @brandY,positive,2024-02-29 10:00:00
1025,YouTube,user547,"Qué gran atención de @gamerMax, todo rápido y claro y gracias a @ofertasHoy",positive,2024-04-30 23:28:00
1026,Twitter,user102,"Gracias @soporteX por el apoyo, quedé feliz con todo y gracias a @equipoY",positive,2024-05-04 07:22:00
1027,TikTok,user368,"Buenísimo el video de @fotografia, 10/10 y gracias a @canalZ #promo",positive,2024-03-31 05:34:00
1028,YouTube,user410,"Qué gran atención de @canalZ, todo rápido y claro",positive,2024-06-09 02:24:00
1029,Instagram,user276,"No funciona lo que vende @devTips, una estafa https://t.co/demo",negative,2024-04-26 05:14:00
1030,YouTube,user324,"Gracias @fotografia por el apoyo, quedé feliz con todo y gracias a @creatorAna",positive,2024-04-01 13:53:00
1031,TikTok,user68,El envío de @ofertasHoy fue lentísimo y llegó mal #promo,negative,2024-03-09 09:20:00
1032,Twitter,user11,"Buenísimo el video de @equipoY, 10/10 https://t.co/demo",positive,2024-05-06 17:58:00
1033,YouTube,user314,"Qué gran atención de @ofertasHoy, todo rápido y claro #promo https://t.co/demo",positive,2024-05-16 03:22:00
1034,Instagram,user50,"Gracias @viajesPro por el apoyo, quedé feliz con todo y gracias a @hogarIdeas",positive,2024-04-08 20:17:00
1035,YouTube,user413,"Malo el soporte de @canalZ, aún espero respuesta",negative,2024-05-01 04:52:00
1036,TikTok,user388,"Qué gran atención de @saludPlus, todo rápido y claro https://t.co/demo",positive,2024-07-06 20:46:00
1037,YouTube,user429,"Buenísimo el video de @ofertasHoy, 10/10 #promo",positive,2024-06-01 07:48:00
1038,Twitter,user313,Actualización de @cineFan disponible https://t.co/demo,neutral,2024-02-22 08:11:00
1039,Instagram,user96,"No funciona lo que vende @brandZ, una estafa y gracias a @foodLover https://t.co/demo",negative,2024-04-01 14:28:00
1040,Instagram,user521,"No funciona lo que vende @foodLover, una estafa",negative,2024-04-21 13:50:00
1041,Instagram,user15,Nuevo post de @saludPlus sobre tendencias,neutral,2024-04-28 08:20:00
1042,Twitter,user541,"No funciona lo que vende @creatorMia, una estafa",negative,2024-05-02 05:58:00
1043,TikTok,user77,Actualización de @foodLover disponible #promo https://t.co/demo,neutral,2024-05-13 12:44:00
1044,TikTok,user116,Comparando precios con @equipoY https://t.co/demo,neutral,2024-04-22 16:29:00
1045,TikTok,user301,"Qué gran atención de @saludPlus, todo rápido y claro #promo https://t.co/demo",positive,2024-04-26 21:56:00
1046,Twitter,user528,Probando el filtro de @fotografia y gracias a @brandX https://t.co/demo,neutral,2024-06-04 12:04:00
1047,Twitter,user110,"Gracias @saludPlus por el apoyo, quedé feliz con todo #promo",positive,2024-05-07 06:44:00
1048,Instagram,user87,Increíble servicio de @gamerMax! Me encantó la experiencia y gracias a @hogarIdeas #promo,positive,2024-03-19 12:46:00
1049,TikTok,user307,"La promo de @creatorMia está genial, ahorré bastante #promo",positive,2024-04-30 14:59:00
1050,Instagram,user166,Increíble servicio de @cineFan! Me encantó la experiencia https://t.co/demo,positive,2024-04-21 06:28:00
1051,Twitter,user292,"Qué gran atención de @cineFan, todo rápido y claro y gracias a @brandY #promo https://t.co/demo",positive,2024-02-29 16:21:00
1052,Twitter,user273,"Buenísimo el video de @fitLife, 10/10 https://t.co/demo",positive,2024-05-02 13:38:00
1053,YouTube,user514,Increíble servicio de @creatorAna! Me encantó la experiencia y gracias a @viajesPro,positive,2024-03-22 08:04:00
1054,TikTok,user54,"Qué gran atención de @fotografia, todo rápido y claro y gracias a @gamerMax #promo",positive,2024-06-05 14:38:00
1055,Instagram,user254,"Pésima experiencia con @creatorMia, no lo recomiendo y gracias a @creatorAna",negative,2024-05-12 08:26:00
1056,Instagram,user440,"No funciona lo que vende @creatorAna, una estafa https://t.co/demo",negative,2024-03-17 20:10:00
1057,Instagram,user153,Increíble servicio de @viajesPro! Me encantó la experiencia y gracias a @soporteX,positive,2024-06-02 21:02:00
1058,Twitter,user205,Probando el filtro de @viajesPro,neutral,2024-06-25 07:34:00
1059,YouTube,user345,"Ojo con @foodLover, publicidad engañosa #promo https://t.co/demo",negative,2024-04-16 09:34:00
1060,YouTube,user360,"Gracias @brandY por el apoyo, quedé feliz con todo y gracias a @brandZ https://t.co/demo",positive,2024-04-21 09:44:00
1061,TikTok,user484,Probando el filtro de @creatorAna y gracias a @foodLover #promo https://t.co/demo,neutral,2024-05-28 03:18:00
1062,Instagram,user14,"Recomiendo a @saludPlus, contenido de calidad y muy útil",positive,2024-06-20 08:07:00
1063,Instagram,user283,"Malo el soporte de @brandZ, aún espero respuesta y gracias a @cienciaHoy #promo",negative,2024-03-05 22:20:00
1064,Instagram,user196,"Malo el soporte de @creatorAna, aún espero respuesta https://t.co/demo",negative,2024-03-20 16:11:00
1065,Instagram,user207,"Buenísimo el video de @soporteX, 10/10 #promo",positive,2024-04-11 19:07:00
1066,TikTok,user356,Increíble servicio de @hogarIdeas! Me encantó la experiencia #promo,positive,2024-04-14 17:11:00
1067,Instagram,user23,"Pésima experiencia con @hogarIdeas, no lo recomiendo y gracias a @devTips #promo",negative,2024-05-27 06:29:00
1068,YouTube,user408,"Malo el soporte de @foodLover, aún espero respuesta y gracias a @fitLife #promo",negative,2024-06-21 13:40:00
1069,Instagram,user279,"La promo de @creatorMia está genial, ahorré bastante y gracias a @saludPlus #promo",positive,2024-06-25 17:30:00
1070,TikTok,user467,"Recomiendo a @equipoY, contenido de calidad y muy útil https://t.co/demo",positive,2024-03-04 01:33:00
1071,Instagram,user547,"Gracias @cienciaHoy por el apoyo, quedé feliz con todo #promo https://t.co/demo",positive,2024-03-29 01:45:00
1072,Instagram,user255,"No funciona lo que vende @brandX, una estafa y gracias a @cienciaHoy https://t.co/demo",negative,2024-03-16 18:44:00
1073,Instagram,user271,"Recomiendo a @fotografia, contenido de calidad y muy útil y gracias a @brandY https://t.co/demo",positive,2024-04-05 12:08:00
1074,TikTok,user225,"La promo de @brandX está genial, ahorré bastante",positive,2024-03-29 19:54:00
1075,YouTube,user109,Leyendo comentarios de @canalZ,neutral,2024-05-12 07:31:00
1076,TikTok,user333,"Buenísimo el video de @cienciaHoy, 10/10 y gracias a @equipoY",positive,2024-05-17 05:03:00
1077,Twitter,user491,"Pésima experiencia con @musicBeat, no lo recomiendo #promo",negative,2024-04-26 06:09:00
1078,Twitter,user289,"Buenísimo el video de @creatorMia, 10/10 #promo https://t.co/demo",positive,2024-04-22 14:33:00
1079,YouTube,user252,Nuevo post de @viajesPro sobre tendencias #promo,neutral,2024-04-12 00:24:00
1080,YouTube,user103,Increíble servicio de @creatorAna! Me encantó la experiencia https://t.co/demo,positive,2024-04-16 08:28:00
1081,TikTok,user86,"La promo de @cienciaHoy está genial, ahorré bastante y gracias a @brandX https://t.co/demo",positive,2024-07-05 11:33:00
1082,Instagram,user88,"Buenísimo el video de @devTips, 10/10 #promo",positive,2024-05-23 08:19:00
1083,TikTok,user58,"Malo el soporte de @creatorAna, aún espero respuesta #promo https://t.co/demo",negative,2024-04-13 17:27:00
1084,Instagram,user426,Increíble servicio de @equipoY! Me encantó la experiencia y gracias a @cineFan #promo,positive,2024-04-22 07:42:00
1085,Twitter,user394,"Pésima experiencia con @creatorAna, no lo recomiendo y gracias a @reviewGuru #promo",negative,2024-05-13 04:02:00
1086,Twitter,user370,Viendo el directo de @fotografia ahora y gracias a @foodLover #promo https://t.co/demo,neutral,2024-03-17 14:30:00
1087,TikTok,user154,El envío de @noticiasTech fue lentísimo y llegó mal #promo,negative,2024-05-01 12:35:00
1088,Twitter,user272,Leyendo comentarios de @creatorLuis y gracias a @creatorMia #promo,neutral,2024-05-21 16:19:00
1089,Twitter,user69,El envío de @saludPlus fue lentísimo y llegó mal y gracias a @reviewGuru https://t.co/demo,negative,2024-05-15 13:08:00
1090,TikTok,user362,"No funciona lo que vende @gamerMax, una estafa",negative,2024-03-30 04:43:00
1091,YouTube,user252,"La promo de @gamerMax está genial, ahorré bastante",positive,2024-04-04 13:07:00
1092,YouTube,user86,"No funciona lo que vende @hogarIdeas, una estafa y gracias a @brandZ #promo https://t.co/demo",negative,2024-02-26 00:35:00
1093,YouTube,user372,Nuevo post de @creatorAna sobre tendencias #promo,neutral,2024-05-26 04:45:00
1094,YouTube,user302,"Buenísimo el video de @fitLife, 10/10 y gracias a @equipoY #promo https://t.co/demo",positive,2024-07-30 23:44:00
1095,YouTube,user147,"Ojo con @hogarIdeas, publicidad engañosa",negative,2024-03-25 02:31:00
1096,Instagram,user489,"Gracias @ofertasHoy por el apoyo, quedé feliz con todo y gracias a @brandZ #promo",positive,2024-06-11 14:12:00
1097,Instagram,user154,"No funciona lo que vende @creatorLuis, una estafa",negative,2024-07-24 11:30:00
1098,Twitter,user455,Increíble servicio de @creatorLuis! Me encantó la experiencia #promo,positive,2024-04-09 17:10:00
1099,Twitter,user165,"Qué gran atención de @cineFan, todo rápido y claro #promo",positive,2024-04-22 08:48:00
1100,TikTok,user586,"Pésima experiencia con @cineFan, no lo recomiendo y gracias a @brandZ",negative,2024-05-05 04:16:00
1101,YouTube,user217,"Ojo con @equipoY, publicidad engañosa y gracias a @devTips https://t.co/demo",negative,2024-05-14 23:38:00
1102,YouTube,user480,"Buenísimo el video de @cienciaHoy, 10/10 #promo",positive,2024-05-07 22:04:00
1103,Instagram,user435,Increíble servicio de @creatorAna! Me encantó la experiencia https://t.co/demo,positive,2024-04-11 08:10:00
1104,Instagram,user289,"Pésima experiencia con @brandZ, no lo recomiendo https://t.co/demo",negative,2024-05-20 18:49:00
1105,Twitter,user207,"La promo de @brandZ está genial, ahorré bastante",positive,2024-04-12 01:33:00
1106,TikTok,user50,Increíble servicio de @noticiasTech! Me encantó la experiencia,positive,2024-05-10 17:04:00
1107,TikTok,user200,Actualización de @saludPlus disponible https://t.co/demo,neutral,2024-04-24 13:54:00
1108,Twitter,user516,"Malo el soporte de @creatorLuis, aún espero respuesta #promo",negative,2024-03-02 01:16:00
1109,Instagram,user298,Increíble servicio de @musicBeat! Me encantó la experiencia #promo,positive,2024-06-18 07:21:00
1110,Instagram,user145,Comparando precios con @foodLover,neutral,2024-04-05 11:39:00
1111,Instagram,user459,"La promo de @ofertasHoy está genial, ahorré bastante #promo",positive,2024-06-24 23:18:00
1112,Instagram,user397,"La promo de @fotografia está genial, ahorré bastante y gracias a @creatorLuis",positive,2024-06-09 03:19:00
1113,Instagram,user16,Comparando precios con @noticiasTech,neutral,2024-05-04 17:01:00
1114,YouTube,user97,"Gracias @noticiasTech por el apoyo, quedé feliz con todo y gracias a @fotografia #promo https://t.co/demo",positive,2024-05-16 06:06:00
1115,TikTok,user472,Probando el filtro de @canalZ #promo https://t.co/demo,neutral,2024-05-21 19:24:00
1116,Twitter,user500,"Buenísimo el video de @noticiasTech, 10/10",positive,2024-04-18 15:02:00
1117,TikTok,user376,"Buenísimo el video de @modaTrends, 10/10 #promo",positive,2024-04-20 23:17:00
1118,Twitter,user44,"No funciona lo que vende @equipoY, una estafa #promo",negative,2024-05-19 09:55:00
1119,Instagram,user385,"Pésima experiencia con @brandZ, no lo recomiendo #promo https://t.co/demo",negative,2024-04-25 15:54:00
1120,YouTube,user480,"Qué gran atención de @creatorMia, todo rápido y claro y gracias a @cineFan https://t.co/demo",positive,2024-04-12 11:13:00
1121,TikTok,user67,"Buenísimo el video de @fotografia, 10/10 y gracias a @gamerMax #promo",positive,2024-03-30 18:36:00
1122,YouTube,user160,"Recomiendo a @soporteX, contenido de calidad y muy útil",positive,2024-05-11 02:07:00
1123,YouTube,user371,Nuevo post de @soporteX sobre tendencias y gracias a @brandX,neutral,2024-04-04 09:12:00
1124,Instagram,user259,"Recomiendo a @brandZ, contenido de calidad y muy útil #promo",positive,2024-05-31 14:19:00
1125,Instagram,user538,"Pésima experiencia con @canalZ, no lo recomiendo #promo",negative,2024-06-04 11:40:00
1126,Instagram,user305,"Buenísimo el video de @cineFan, 10/10 https://t.co/demo",positive,2024-05-16 23:46:00
1127,TikTok,user448,Probando el filtro de @devTips,neutral,2024-05-25 06:46:00
1128,Instagram,user80,"Qué gran atención de @saludPlus, todo rápido y claro https://t.co/demo",positive,2024-05-16 15:39:00
1129,YouTube,user152,Leyendo comentarios de @creatorAna https://t.co/demo,neutral,2024-05-28 15:22:00
1130,YouTube,user129,"Malo el soporte de @devTips, aún espero respuesta y gracias a @soporteX #promo",negative,2024-05-26 05:40:00
1131,Instagram,user387,"Qué gran atención de @soporteX, todo rápido y claro #promo",positive,2024-05-09 00:33:00
1132,TikTok,user310,"No funciona lo que vende @creatorAna, una estafa",negative,2024-06-09 12:00:00
1133,YouTube,user361,"Malo el soporte de @reviewGuru, aún espero respuesta #promo https://t.co/demo",negative,2024-04-20 18:52:00
1134,YouTube,user167,"Qué gran atención de @modaTrends, todo rápido y claro",positive,2024-03-31 03:23:00
1135,Twitter,user90,"La promo de @brandX está genial, ahorré bastante #promo",positive,2024-03-29 21:17:00
1136,Twitter,user558,"Muy decepcionado con @foodLover, cero seriedad",negative,2024-04-14 07:13:00
1137,YouTube,user229,"Pésima experiencia con @creatorAna, no lo recomiendo https://t.co/demo",negative,2024-02-28 15:50:00
1138,YouTube,user423,"Gracias @ofertasHoy por el apoyo, quedé feliz con todo #promo",positive,2024-05-04 10:29:00
1139,Instagram,user425,Increíble servicio de @cineFan! Me encantó la experiencia y gracias a @creatorLuis,positive,2024-05-22 17:42:00
1140,TikTok,user326,"Buenísimo el video de @devTips, 10/10 y gracias a @viajesPro #promo",positive,2024-06-03 01:45:00
1141,YouTube,user592,"Buenísimo el video de @cienciaHoy, 10/10 #promo",positive,2024-03-06 17:39:00
1142,YouTube,user163,"Gracias @hogarIdeas por el apoyo, quedé feliz con todo",positive,2024-03-30 21:24:00
1143,Instagram,user267,Nuevo post de @soporteX sobre tendencias y gracias a @musicBeat #promo,neutral,2024-05-29 05:13:00
1144,Twitter,user29,"No funciona lo que vende @brandX, una estafa",negative,2024-04-18 12:13:00
1145,Instagram,user192,El envío de @equipoY fue lentísimo y llegó mal y gracias a @canalZ,negative,2024-05-21 12:54:00
1146,Twitter,user267,"Qué gran atención de @creatorLuis, todo rápido y claro y gracias a @fotografia https://t.co/demo",positive,2024-03-16 20:20:00
1147,Twitter,user126,"Gracias @canalZ por el apoyo, quedé feliz con todo y gracias a @foodLover",positive,2024-06-23 07:05:00
1148,Twitter,user401,"Ojo con @brandX, publicidad engañosa y gracias a @modaTrends #promo",negative,2024-03-14 12:48:00
1149,YouTube,user322,Actualización de @creatorMia disponible y gracias a @soporteX,neutral,2024-02-05 01:04:00
1150,TikTok,user121,Comparando precios con @gamerMax #promo,neutral,2024-05-02 08:41:00
1151,Instagram,user125,"Malo el soporte de @fitLife, aún espero respuesta https://t.co/demo",negative,2024-05-03 12:27:00
1152,Instagram,user118,"Gracias @creatorLuis por el apoyo, quedé feliz con todo y gracias a @saludPlus https://t.co/demo",positive,2024-04-08 16:26:00
1153,Twitter,user205,"Qué gran atención de @fitLife, todo rápido y claro y gracias a @gamerMax #promo",positive,2024-05-14 06:35:00
1154,Instagram,user257,"Recomiendo a @hogarIdeas, contenido de calidad y muy útil #promo",positive,2024-05-15 20:03:00
1155,Instagram,user320,Probando el filtro de @saludPlus #promo,neutral,2024-05-11 09:16:00
1156,Twitter,user327,"Pésima experiencia con @cineFan, no lo recomiendo #promo",negative,2024-04-08 02:11:00
1157,Instagram,user461,Actualización de @foodLover disponible #promo,neutral,2024-04-01 22:01:00
1158,TikTok,user544,"Gracias @creatorAna por el apoyo, quedé feliz con todo #promo https://t.co/demo",positive,2024-04-11 08:22:00
1159,Instagram,user75,"Pésima experiencia con @ofertasHoy, no lo recomiendo #promo https://t.co/demo",negative,2024-03-28 00:22:00
1160,Instagram,user337,"Pésima experiencia con @reviewGuru, no lo recomiendo #promo",negative,2024-06-12 17:59:00
1161,Twitter,user223,"Muy decepcionado con @hogarIdeas, cero seriedad",negative,2024-04-14 19:35:00
1162,YouTube,user432,"Gracias @reviewGuru por el apoyo, quedé feliz con todo y gracias a @foodLover #promo",positive,2024-05-01 14:22:00
1163,Twitter,user123,El envío de @fotografia fue lentísimo y llegó mal #promo https://t.co/demo,negative,2024-05-29 00:36:00
1164,Twitter,user590,Viendo el directo de @noticiasTech ahora #promo,neutral,2024-03-27 18:00:00
1165,TikTok,user41,"Ojo con @brandZ, publicidad engañosa y gracias a @musicBeat https://t.co/demo",negative,2024-03-13 11:48:00
1166,Twitter,user410,"Ojo con @reviewGuru, publicidad engañosa #promo",negative,2024-03-29 15:30:00
1167,Twitter,user506,Nuevo post de @fotografia sobre tendencias y gracias a @brandY https://t.co/demo,neutral,2024-05-06 11:01:00
1168,Instagram,user447,"Qué gran atención de @soporteX, todo rápido y claro #promo",positive,2024-05-03 00:10:00
1169,TikTok,user54,Nuevo post de @brandY sobre tendencias y gracias a @reviewGuru #promo https://t.co/demo,neutral,2024-05-11 20:54:00
1170,TikTok,user389,"Muy decepcionado con @creatorLuis, cero seriedad #promo",negative,2024-04-22 19:56:00
1171,YouTube,user424,"Muy decepcionado con @foodLover, cero seriedad y gracias a @gamerMax",negative,2024-02-16 10:59:00
1172,Instagram,user495,"Qué gran atención de @noticiasTech, todo rápido y claro y gracias a @devTips https://t.co/demo",positive,2024-04-21 22:05:00
1173,Twitter,user211,Increíble servicio de @gamerMax! Me encantó la experiencia y gracias a @hogarIdeas #promo,positive,2024-06-04 06:24:00
1174,Twitter,user500,"La promo de @devTips está genial, ahorré bastante #promo",positive,2024-06-17 15:29:00
1175,Twitter,user158,Actualización de @equipoY disponible #promo,neutral,2024-04-29 06:55:00
1176,Instagram,user410,"Gracias @cineFan por el apoyo, quedé feliz con todo",positive,2024-05-03 03:29:00
1177,YouTube,user151,Nuevo post de @saludPlus sobre tendencias y gracias a @musicBeat #promo https://t.co/demo,neutral,2024-05-20 22:35:00
1178,YouTube,user544,"La promo de @creatorAna está genial, ahorré bastante y gracias a @musicBeat #promo https://t.co/demo",positive,2024-06-15 14:42:00
1179,TikTok,user521,"Recomiendo a @canalZ, contenido de calidad y muy útil y gracias a @modaTrends #promo",positive,2024-04-26 06:37:00
1180,Instagram,user302,"Recomiendo a @fotografia, contenido de calidad y muy útil #promo",positive,2024-05-19 23:15:00
1181,Instagram,user52,Nuevo post de @equipoY sobre tendencias y gracias a @brandY https://t.co/demo,neutral,2024-04-06 18:09:00
1182,TikTok,user104,"Qué gran atención de @fotografia, todo rápido y claro #promo https://t.co/demo",positive,2024-03-17 23:36:00
1183,YouTube,user275,"Recomiendo a @soporteX, contenido de calidad y muy útil https://t.co/demo",positive,2024-04-09 00:06:00
1184,Instagram,user97,"Muy decepcionado con @hogarIdeas, cero seriedad #promo",negative,2024-06-28 08:08:00
1185,TikTok,user175,"Pésima experiencia con @creatorMia, no lo recomiendo y gracias a @gamerMax #promo https://t.co/demo",negative,2024-05-20 16:11:00
1186,TikTok,user439,Increíble servicio de @canalZ! Me encantó la experiencia y gracias a @brandX,positive,2024-03-19 19:54:00
1187,YouTube,user2,Nuevo post de @gamerMax sobre tendencias y gracias a @brandX,neutral,2024-05-22 07:47:00
1188,Instagram,user538,Nuevo post de @creatorAna sobre tendencias y gracias a @ofertasHoy #promo,neutral,2024-03-21 18:37:00
1189,YouTube,user264,Increíble servicio de @musicBeat! Me encantó la experiencia #promo https://t.co/demo,positive,2024-05-10 17:40:00
1190,Twitter,user496,"Qué gran atención de @foodLover, todo rápido y claro #promo",positive,2024-03-26 07:31:00
1191,TikTok,user146,"Muy decepcionado con @equipoY, cero seriedad https://t.co/demo",negative,2024-03-18 03:02:00
1192,YouTube,user199,"No funciona lo que vende @canalZ, una estafa",negative,2024-07-07 17:59:00
1193,TikTok,user180,Actualización de @ofertasHoy disponible #promo,neutral,2024-04-14 10:33:00
1194,Twitter,user196,El envío de @hogarIdeas fue lentísimo y llegó mal #promo,negative,2024-05-19 19:20:00
1195,TikTok,user356,"Buenísimo el video de @brandX, 10/10 #promo",positive,2024-04-27 17:51:00
1196,Instagram,user297,Increíble servicio de @noticiasTech! Me encantó la experiencia #promo https://t.co/demo,positive,2024-03-23 09:39:00
1197,Twitter,user127,"Ojo con @brandX, publicidad engañosa https://t.co/demo",negative,2024-04-17 04:42:00
1198,TikTok,user359,Leyendo comentarios de @foodLover,neutral,2024-03-23 09:14:00
1199,Instagram,user147,"Recomiendo a @brandZ, contenido de calidad y muy útil y gracias a @foodLover https://t.co/demo",positive,2024-08-19 23:09:00
1200,YouTube,user396,"Recomiendo a @creatorAna, contenido de calidad y muy útil https://t.co/demo",positive,2024-05-27 14:52:00
